"Date","Price","Open","High","Low","Vol.","Change %"
"25-03-2015","257.35","258.79","260.45","256.56","10.61M","-0.36%"
"26-03-2015","250.55","255.52","256.84","249.35","35.80M","-2.64%"
"27-03-2015","252.47","252.55","254.69","250.84","10.84M","0.76%"
"30-03-2015","258.01","253.80","258.53","252.01","6.96M","2.19%"
"31-03-2015","254.47","258.75","258.75","252.52","5.96M","-1.37%"
"01-04-2015","257.10","255.32","257.99","252.06","3.84M","1.03%"
"06-04-2015","256.78","257.53","257.99","253.75","7.15M","-0.13%"
"07-04-2015","256.97","257.10","258.33","254.71","6.20M","0.08%"
"08-04-2015","257.67","258.79","259.39","256.30","4.11M","0.27%"
"09-04-2015","262.78","258.34","263.51","256.29","7.00M","1.98%"
"10-04-2015","259.44","262.01","262.01","257.50","6.12M","-1.27%"
"13-04-2015","258.48","258.78","260.35","257.48","4.56M","-0.37%"
"15-04-2015","256.70","258.78","260.94","255.10","4.89M","-0.69%"
"16-04-2015","256.20","255.79","257.17","253.30","5.61M","-0.19%"
"17-04-2015","253.37","255.07","255.76","252.82","4.05M","-1.11%"
"20-04-2015","250.09","253.80","255.05","249.47","5.19M","-1.29%"
"21-04-2015","249.57","250.07","252.41","247.73","6.51M","-0.21%"
"22-04-2015","252.09","250.44","254.05","247.21","6.77M","1.01%"
"23-04-2015","252.18","253.81","254.85","250.34","9.63M","0.04%"
