"Date","Price","Open","High","Low","Vol.","Change %"
"15-12-2014","209.90","212.90","215.00","209.00","4.05M","-2.78%"
"16-12-2014","193.60","207.80","208.00","190.10","8.66M","-7.77%"
"17-12-2014","200.90","194.10","202.25","191.15","8.38M","3.77%"
"18-12-2014","203.75","205.10","208.90","200.80","5.63M","1.42%"
"19-12-2014","208.25","206.10","211.40","205.80","4.38M","2.21%"
"22-12-2014","210.85","213.75","216.80","205.40","5.48M","1.25%"
"23-12-2014","204.25","210.05","211.40","202.20","2.96M","-3.13%"
"24-12-2014","205.35","205.90","208.35","201.45","4.63M","0.54%"
"26-12-2014","207.50","204.60","208.85","202.50","2.10M","1.05%"
"29-12-2014","215.30","209.25","217.40","209.20","4.17M","3.76%"
"30-12-2014","212.35","216.00","216.00","211.10","2.11M","-1.37%"
"31-12-2014","214.50","213.60","215.35","211.70","1.97M","1.01%"
"01-01-2015","219.25","213.70","219.70","212.20","2.30M","2.21%"
"02-01-2015","222.30","219.35","224.45","219.35","3.27M","1.39%"
"05-01-2015","219.80","222.50","225.30","218.10","3.51M","-1.12%"
"06-01-2015","209.05","217.95","219.50","206.75","6.10M","-4.89%"
"07-01-2015","209.00","209.00","211.85","204.15","3.41M","-0.02%"
"08-01-2015","210.50","211.30","212.65","205.55","3.96M","0.72%"
"09-01-2015","207.80","213.90","213.90","206.60","2.84M","-1.28%"
"12-01-2015","206.25","207.05","208.00","204.25","2.64M","-0.75%"
"13-01-2015","204.60","207.00","209.00","203.30","4.64M","-0.80%"
"14-01-2015","188.10","202.00","203.00","185.85","10.87M","-8.06%"
"15-01-2015","189.70","188.50","192.50","186.50","7.28M","0.85%"
"16-01-2015","193.25","191.60","194.90","190.00","6.32M","1.87%"
"19-01-2015","193.15","195.00","195.95","192.05","2.58M","-0.05%"
"20-01-2015","204.15","193.50","205.00","192.60","7.45M","5.70%"
"21-01-2015","199.65","205.40","206.00","196.55","5.34M","-2.20%"
"22-01-2015","201.10","203.80","206.80","198.60","6.97M","0.73%"
"23-01-2015","205.40","203.50","206.70","200.40","5.08M","2.14%"
"27-01-2015","207.30","204.80","208.15","201.80","4.56M","0.93%"
"28-01-2015","201.15","206.25","206.95","198.45","3.76M","-2.97%"
"29-01-2015","201.45","199.50","203.90","196.40","10.16M","0.15%"
"30-01-2015","201.95","203.00","204.80","196.45","5.63M","0.25%"
"02-02-2015","198.20","199.50","205.00","197.55","3.56M","-1.86%"
"03-02-2015","210.70","201.00","212.00","198.20","7.92M","6.31%"
"04-02-2015","216.60","212.05","219.60","210.70","7.75M","2.80%"
"05-02-2015","207.80","215.00","215.65","206.55","2.87M","-4.06%"
"06-02-2015","210.60","207.50","213.40","206.55","3.33M","1.35%"
"09-02-2015","200.80","208.50","210.00","198.60","2.46M","-4.65%"
"10-02-2015","206.35","200.55","207.40","199.55","2.11M","2.76%"
"11-02-2015","208.25","206.00","211.60","202.00","2.67M","0.92%"
"12-02-2015","212.65","208.90","215.20","204.60","3.10M","2.11%"
"13-02-2015","212.20","213.25","215.90","211.00","2.31M","-0.21%"
"16-02-2015","211.55","215.05","217.65","210.65","2.96M","-0.31%"
"18-02-2015","205.20","210.00","210.00","203.75","2.48M","-3.00%"
"19-02-2015","219.05","204.95","224.75","203.30","7.69M","6.75%"
"20-02-2015","217.30","221.90","223.05","215.35","6.16M","-0.80%"
"23-02-2015","219.55","218.50","224.90","217.85","6.34M","1.04%"
"24-02-2015","211.35","219.45","219.55","210.50","2.85M","-3.73%"
"25-02-2015","210.75","212.55","215.75","209.00","2.56M","-0.28%"
"26-02-2015","208.25","214.05","215.20","207.00","4.49M","-1.19%"
"27-02-2015","217.20","210.70","218.40","210.60","4.08M","4.30%"
"28-02-2015","217.60","219.25","222.00","212.95","3.32M","0.18%"
"02-03-2015","218.20","218.85","219.90","213.50","3.24M","0.28%"
"03-03-2015","222.05","219.00","222.85","217.60","2.61M","1.76%"
"04-03-2015","212.40","225.00","225.00","211.00","3.31M","-4.35%"
"05-03-2015","210.15","212.65","215.50","208.75","3.81M","-1.06%"
"09-03-2015","199.10","208.50","208.50","197.60","3.85M","-5.26%"
"10-03-2015","197.60","197.90","199.50","194.30","3.25M","-0.75%"
"11-03-2015","192.70","198.00","198.55","192.00","2.90M","-2.48%"
"12-03-2015","200.60","194.65","202.50","194.00","4.15M","4.10%"
"13-03-2015","195.90","202.10","203.50","195.15","3.17M","-2.34%"
"16-03-2015","185.50","195.70","195.70","184.75","5.33M","-5.31%"
"17-03-2015","192.90","187.00","194.80","186.40","6.33M","3.99%"
"18-03-2015","193.95","199.45","202.00","192.15","6.72M","0.54%"
"19-03-2015","191.50","195.65","197.85","190.50","3.79M","-1.26%"
"20-03-2015","187.85","192.30","193.50","187.00","5.99M","-1.91%"
"23-03-2015","190.95","193.30","194.00","185.00","4.81M","1.65%"
"24-03-2015","193.85","191.55","195.50","190.20","4.00M","1.52%"
"25-03-2015","196.80","194.00","197.50","190.85","2.75M","1.52%"
